"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round2_1	7	2.19043015058	7.87207448965	0.341961916889	6.4041620803	5.68164433906	034_1447912809_aux.png	0	0	1	0.223602645822	maxwall-minwall	0.77	0.7	2	0.65	0.67	0.53	OK	0	0	0	0	1.694822782	1.67643575853	1.62592332133	3.24538153648	3.17571630054	3.0920507794	1536.46712394	4.72458339212	5.35796954351	no value	no value	0.704798898995	no value	no value	127	0	0	034_1447912809.png	R2_1					81408888	21.liin	1112 - Taavi Lepp	XPK 3G2,5_isol XLP	PRUUN			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	5.2710437948	9.9799945578	196	PEX	Cu	0.945	2.181	19.11.2015 8:00:09	1447912809	database	mm	5.33968242218	maxdiam-mindiam	0	0.153330757084	034	PEX												3.55	0.433480358387	0.755900091722	0.684642323633	0.532297445899	[0.53229744589945016, 0.65344551306184262, 0.74689409012069796, 0.75590009172175032, 0.74616460635130111, 0.67315219464572573]	5.36915390042	0.32315401146
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round2_1	7	2.23357726798	8.02115439013	0.335461098421	6.15286059506	5.78757712215	034_1447912987_aux.png	0	0	1	0.142994138151	maxwall-minwall	0.77	0.7	2	0.65	0.67	0.53	OK	0	0	0	0	1.73378495848	1.69437278176	1.65585547814	3.26338895369	3.20765360658	3.07089954234	1555.48434801	5.89845139765	5.42054627354	no value	no value	0.691400419595	no value	no value	134	0	0	034_1447912987.png	R2_1					81408888	21.liin	1112 - Taavi Lepp	XPK 3G2,5_isol XLP	SININE			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	5.34489955894	10.0941923787	194	PEX	Cu	0.945	2.181	19.11.2015 8:03:07	1447912987	database	mm	5.45211602373	maxdiam-mindiam	0	0.19248941135	034	PEX												3.55	5.16675834448	0.72676403486	0.683583929239	0.583769896709	[0.58376989670902202, 0.67452351726783111, 0.70051964163665648, 0.7148997055305395, 0.72676403485988583, 0.70102677943065894]	5.46926038043	0.317010738008
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round2_1	7	2.3036587018	8.01160730474	0.309660358252	5.73626942869	5.70794860294	034_1447922123_aux.png	0	0	1	0.182139599066	maxwall-minwall	0.77	0.7	2	0.65	0.67	0.53	OK	0	0	0	0	1.7666081126	1.72401608002	1.68607348939	3.25545036271	3.19967615576	3.09292830477	1562.97793467	4.99230643492	5.38917287875	no value	no value	0.638223933074	no value	no value	118	0	0	034_1447922123.png	R2_1					81408888	21.liin	1112 - Taavi Lepp	XPK 3G2,5_isol XLP	KORO			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	5.46531619065	10.050304184	199	PEX	Cu	0.945	2.181	19.11.2015 10:35:23	1447922123	database	mm	5.39828824469	maxdiam-mindiam	0	0.162522057943	034	PEX												3.55	4.78669067875	0.753344792084	0.681113489412	0.571205193018	[0.57120519301802608, 0.66465719955388369, 0.75334479208443583, 0.728607008270301, 0.70990545812797567, 0.6589612854165775]	5.39401142978	0.292629038549
