round_noppsandopen	3	45.6738471033	89.1670061937	0.136496967293	0.314823514101	43.4931590905	111_1447325527_aux.png	0	0	1	maxwall-minwall	1.54	1.43	1.35	1.37	1.16	OK	0	0	0	10.9860542341	10.6534861127	10.3511392906	6159.22124943	5.77928098631	39.5592166482	no value	no value	0.18863607886	no value	no value	153	0	0	111_1447325527.png	RN+OP						22.liin	1402 - Avo Reinvars	EX 4x50 1kV	0 harja			Kaabli tüüp				Materjal	Takistus	1 m kaal	Pikkus	Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			25.08.2015 10:37:00	27.2026571584	33.5196921541	217	PE 1	AL	2.7	2.2	28.2	0.93	1.486	12.11.2015 12:52:07	1447325527	database	mm	43.3566621232	1	0.0	0.0	0.0	0.697867762446	0.697867762446	0.697867762446	[0.69786776244565996]	0.667355175525	0.667355175525	0.667355175525	maxdiam-mindiam	0	111	PE	41											3.55	0.301755347148	1.44360230413	1.35407369719	1.27426424982	[1.274264249819556, 1.3190774590250971, 1.3738420222558518, 1.4436023041322279, 1.4041055229847668, 1.3095506249014994]	40.4486379542	0.126942179583
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_core_density"	"material_core_price"	"material_core_resistivity"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"noppcount"	"noppdistance_max"	"noppdistance_mean"	"noppdistance_min"	"noppheight_max"	"noppheight_mean"	"noppheight_min"	"noppheights"	"noppwidth_max"	"noppwidth_mean"	"noppwidth_min"	"oformula"	"oindex"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_noppsandopen	3	44.6854543946	91.5715226378	3.57803360916	8.26182402273	46.8860682432	111_1447325569_aux.png	0	0	1	maxwall-minwall	1.54	1.43	1.35	1.37	1.16	NOTOK	0	0	0	10.9822070392	10.7967144156	10.6364580881	6217.11509096	3.14826473268	42.7347258768	no value	no value	4.94477088719	no value	no value	172	0	0	111_1447325569.png	RN+OP						22.liin	1402 - Avo Reinvars	EX 4x50 1kV	0 harja			Kaabli tüüp				Materjal	Takistus	1 m kaal	Pikkus	Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			25.08.2015 10:37:00	27.2573729833	33.9760565615	237	PE 1	AL	2.7	2.2	28.2	0.93	1.486	12.11.2015 12:52:49	1447325569	database	mm	43.308034634	1	0.0	0.0	0.0	0.781870043988	0.781870043988	0.781870043988	[0.78187004398828286]	0.479780209847	0.479780209847	0.479780209847	maxdiam-mindiam	0	111	PE	59											3.55	7.87821011872	1.56357252849	1.4563558366	1.38131701277	[1.3813170127724188, 1.4542632908425808, 1.5635725284934705, 1.4492421706405276, 1.4516223383245974, 1.4381176785428169]	43.6040434662	3.32757125652
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_core_density"	"material_core_price"	"material_core_resistivity"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"noppcount"	"noppdistance_max"	"noppdistance_mean"	"noppdistance_min"	"noppheight_max"	"noppheight_mean"	"noppheight_min"	"noppheights"	"noppwidth_max"	"noppwidth_mean"	"noppwidth_min"	"oformula"	"oindex"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_noppsandopen	3	24.3193349831	56.030158995	0.333563178344	1.06307296903	31.7108240119	111_1447336167_aux.png	0	0	1	maxwall-minwall	1.43	1.33	1.25	1.27	1.07	OK	0	0	0	8.5066913672	8.43450919003	8.3537667537	4799.60818574	1.79769791677	28.4481493636	no value	no value	0.460977641207	no value	no value	149	0	0	111_1447336167.png	RN+OP						22.liin	1315 - Andrus Siller	EX 3x25 1kV	1 hari			Kaabli tüüp				Materjal	Takistus	1 m kaal	Pikkus	Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			25.08.2015 10:37:00	20.8755068785	26.4863584986	210	PE 1	AL	2.7	2.2	28.2	0.93	1.486	12.11.2015 15:49:27	1447336167	database	mm	31.3772608336	1	0.0	0.0	0.0	0.348613655137	0.348613655137	0.348613655137	[0.34861365513720255]	0.666633717702	0.666633717702	0.666633717702	maxdiam-mindiam	0	111	PE	0.35											3.55	1.00901053584	1.3741071736	1.2626126317	1.17200387758	[1.1720038775827066, 1.2242597510327657, 1.3188198564920854, 1.3741071735954922, 1.2681695749758846, 1.2183155565093744]	29.4910663311	0.31021375586
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_core_density"	"material_core_price"	"material_core_resistivity"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"noppcount"	"noppdistance_max"	"noppdistance_mean"	"noppdistance_min"	"noppheight_max"	"noppheight_mean"	"noppheight_min"	"noppheights"	"noppwidth_max"	"noppwidth_mean"	"noppwidth_min"	"oformula"	"oindex"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_noppsandopen	3	24.1721668369	56.2497899911	2.40381498814	8.10079708909	32.0776231542	111_1447336228_aux.png	0	0	1	maxwall-minwall	1.43	1.33	1.25	1.27	1.07	NOTOK	0	0	0	8.5217382563	8.35858166823	7.95605747699	4698.37373379	6.63809145853	29.6138175698	no value	no value	3.32202423731	no value	no value	166	0	0	111_1447336228.png	RN+OP						22.liin	1315 - Andrus Siller	EX 3x25 1kV	1 hari			Kaabli tüüp				Materjal	Takistus	1 m kaal	Pikkus	Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			25.08.2015 10:37:00	20.4162118108	25.925973064	229	PE 1	AL	2.7	2.2	28.2	0.93	1.486	12.11.2015 15:50:28	1447336228	database	mm	29.673808166	1	0.0	0.0	0.0	0.298641997023	0.298641997023	0.298641997023	[0.29864199702282868]	0.726885880833	0.726885880833	0.726885880833	maxdiam-mindiam	0	111	PE	0.46											3.55	7.50269223881	1.41761062513	1.34378365299	1.24942866496	[1.291838398145615, 1.2494286649580131, 1.3490684021050015, 1.3979501390340339, 1.3568056885397477, 1.4176106251284482]	29.8321895334	2.23554793897
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_core_density"	"material_core_price"	"material_core_resistivity"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"noppcount"	"noppdistance_max"	"noppdistance_mean"	"noppdistance_min"	"noppheight_max"	"noppheight_mean"	"noppheight_min"	"noppheights"	"noppwidth_max"	"noppwidth_mean"	"noppwidth_min"	"oformula"	"oindex"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_noppsandopen	3	23.1484392539	56.8352375077	3.8165852462	12.7772280875	33.6867982538	111_1447336313_aux.png	0	0	1	maxwall-minwall	1.43	1.33	1.25	1.27	1.07	NOTOK	0	0	0	8.63528248001	8.44037325977	8.24402575958	4734.32311337	4.53090818207	30.9208227956	no value	no value	5.27444447854	no value	no value	161	0	0	111_1447336313.png	RN+OP						22.liin	1315 - Andrus Siller	EX 3x25 1kV	1 hari			Kaabli tüüp				Materjal	Takistus	1 m kaal	Pikkus	Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			25.08.2015 10:37:00	20.330831027	26.3386641416	228	PE 1	AL	2.7	2.2	28.2	0.93	1.486	12.11.2015 15:51:53	1447336313	database	mm	29.8702130076	1	0.0	0.0	0.0	0.345072685189	0.345072685189	0.345072685189	[0.34507268518866319]	0.582555300754	0.582555300754	0.582555300754	maxdiam-mindiam	0	111	PE	0.45											3.55	11.7998328698	1.53067973138	1.39749791087	1.27240059196	[1.2724005919612387, 1.3194362231191816, 1.4096101855423688, 1.5306797313801221, 1.4106987866057332, 1.4421619466254763]	31.328722376	3.54942427896
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_core_density"	"material_core_price"	"material_core_resistivity"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"noppcount"	"noppdistance_max"	"noppdistance_mean"	"noppdistance_min"	"noppheight_max"	"noppheight_mean"	"noppheight_min"	"noppheights"	"noppwidth_max"	"noppwidth_mean"	"noppwidth_min"	"oformula"	"oindex"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_noppsandopen	3	23.0226542352	55.5766208527	1.03372342395	3.27955408719	32.5539666176	111_1447407282_aux.png	0	0	1	maxwall-minwall	1.43	1.33	1.25	1.27	1.07	OK	0	0	0	8.4996346693	8.39553451992	8.31021051276	4892.44666052	2.22861527478	28.7838296975	no value	no value	1.42858509743	no value	no value	152	0	0	111_1447407282.png	RN+OP						22.liin	1315 - Andrus Siller	EX 3x25 1kV	1 hari			Kaabli tüüp				Materjal	Takistus	1 m kaal	Pikkus	Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			25.08.2015 10:37:00	21.859111682	26.4142755909	213	PE 1	AL	2.7	2.2	28.2	0.93	1.486	13.11.2015 11:34:42	1447407282	database	mm	31.5202431936	2	3.10905621313	3.10905621313	3.10905621313	0.41418210112	0.407821246176	0.401460391233	[0.40146039123302568, 0.41418210111960363]	0.639793906121	0.615188867655	0.590583829189	maxdiam-mindiam	0	111	PE	0.45											3.55	3.14550444168	1.40400707827	1.28931880552	1.20007848875	[1.2000784887493987, 1.2142573009358524, 1.2781902443515993, 1.3608999276094178, 1.4040070782653511, 1.2784797932142804]	30.2751889543	0.961362784271
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_core_density"	"material_core_price"	"material_core_resistivity"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"noppcount"	"noppdistance_max"	"noppdistance_mean"	"noppdistance_min"	"noppheight_max"	"noppheight_mean"	"noppheight_min"	"noppheights"	"noppwidth_max"	"noppwidth_mean"	"noppwidth_min"	"oformula"	"oindex"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_noppsandopen	3	23.2296094755	55.0323104019	0.791984250608	2.55390502221	31.8027009264	111_1447407302_aux.png	0	0	1	maxwall-minwall	1.43	1.33	1.25	1.27	1.07	OK	0	0	0	8.46971212748	8.35406360339	8.24216608242	4811.63931698	2.68658534831	28.4509722268	no value	no value	1.09450639465	no value	no value	148	0	0	111_1447407302.png	RN+OP						22.liin	1315 - Andrus Siller	EX 3x25 1kV	1 hari			Kaabli tüüp				Materjal	Takistus	1 m kaal	Pikkus	Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			25.08.2015 10:37:00	21.2004640237	26.2798751275	213	PE 1	AL	2.7	2.2	28.2	0.93	1.486	13.11.2015 11:35:02	1447407302	database	mm	31.0107166758	2	3.04913164586	3.04913164586	3.04913164586	0.446076495572	0.434195571519	0.422314647466	[0.44607649557184104, 0.42231464746561187]	0.650523717793	0.638269001021	0.626014284248	maxdiam-mindiam	0	111	PE	0.45											3.55	2.41966676553	1.3799712661	1.28024583457	1.19985983816	[1.1998598381552139, 1.2423145903312007, 1.3799712661035997, 1.351412717409203, 1.2812134588744237, 1.2267031365414081]	29.5765118616	0.736545353065
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_core_density"	"material_core_price"	"material_core_resistivity"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"noppcount"	"noppdistance_max"	"noppdistance_mean"	"noppdistance_min"	"noppheight_max"	"noppheight_mean"	"noppheight_min"	"noppheights"	"noppwidth_max"	"noppwidth_mean"	"noppwidth_min"	"oformula"	"oindex"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_noppsandopen	3	28.2171772017	62.7705446311	0.211275631424	0.615208976397	34.5533674294	111_1447407345_aux.png	0	0	1	maxwall-minwall	1.43	1.33	1.25	1.27	1.07	NOTOK	0	0	0	9.44696524908	8.9156794172	8.23763825679	5200.32354021	12.8012219841	30.2556159777	no value	no value	0.291978697115	no value	no value	152	0	0	111_1447407345.png	RN+OP						22.liin	1315 - Andrus Siller	EX 3x25 1kV	1 hari			Kaabli tüüp				Materjal	Takistus	1 m kaal	Pikkus	Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			25.08.2015 10:37:00	23.4092852626	27.9028827909	215	PE 1	AL	2.7	2.2	28.2	0.93	1.486	13.11.2015 11:35:45	1447407345	database	mm	34.342091798	1	0.0	0.0	0.0	0.606887625184	0.606887625184	0.606887625184	[0.60688762518358974]	1.09507088355	1.09507088355	1.09507088355	maxdiam-mindiam	0	111	PE	0.45											3.55	0.606262698849	1.49227381472	1.25757828374	1.0960180474	[1.0960180473988101, 1.2419201936726127, 1.115377539073156, 1.2288932913774901, 1.4922738147187959, 1.3709868161728158]	32.1346317094	0.196486337224
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_core_density"	"material_core_price"	"material_core_resistivity"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"noppcount"	"noppdistance_max"	"noppdistance_mean"	"noppdistance_min"	"noppheight_max"	"noppheight_mean"	"noppheight_min"	"noppheights"	"noppwidth_max"	"noppwidth_mean"	"noppwidth_min"	"oformula"	"oindex"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_noppsandopen	3	26.4351925296	61.7881806185	1.20965663256	3.54287815794	35.3529880888	111_1447569000_aux.png	0	0	1	maxwall-minwall	1.43	1.33	1.25	1.27	1.07	OK	0	0	0	9.16644011321	8.76178220175	8.55212485982	4978.93451409	6.7017865802	30.3550612405	no value	no value	1.67172127306	no value	no value	151	0	0	111_1447569000.png	RN+OP						22.liin	1402 - Avo Reinvars	EX 3x25 1kV	3 harja			Kaabli tüüp				Materjal	Takistus	1 m kaal	Pikkus	Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			25.08.2015 10:37:00	21.3514613487	27.7308240305	212	PE 1	AL	2.7	2.2	28.2	0.93	1.486	15.11.2015 8:30:00	1447569000	database	mm	34.1433314563	3	3.85070025548	3.332289961	2.81387966652	0.665974665012	0.580645962799	0.519937766373	[0.51993776637339373, 0.55602545701239947, 0.66597466501196223]	1.2457545938	0.849876730946	0.5997101222	maxdiam-mindiam	0	111	PE	0.45											3.55	3.50711904357	1.32284357716	1.29383898804	1.22739883519	[1.2273988351910436, 1.2676798093342503, 1.3220347773221151, 1.3228435771640992, 1.3181388640430458, 1.3049380652130738]	32.8782789226	1.12498066828
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_core_density"	"material_core_price"	"material_core_resistivity"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"noppcount"	"noppdistance_max"	"noppdistance_mean"	"noppdistance_min"	"noppheight_max"	"noppheight_mean"	"noppheight_min"	"noppheights"	"noppwidth_max"	"noppwidth_mean"	"noppwidth_min"	"oformula"	"oindex"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_noppsandopen	3	23.6057526832	57.3474532174	1.86112486387	5.83780193656	33.7417005343	111_1447569022_aux.png	0	0	1	maxwall-minwall	1.43	1.33	1.25	1.27	1.07	OK	0	0	0	8.65055636876	8.51752537683	8.39575989819	4746.43496905	2.94543448659	29.8450269772	no value	no value	2.57203733938	no value	no value	150	0	0	111_1447569022.png	RN+OP						22.liin	1402 - Avo Reinvars	EX 3x25 1kV	3 harja			Kaabli tüüp				Materjal	Takistus	1 m kaal	Pikkus	Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			25.08.2015 10:37:00	19.9330117819	26.8565038979	209	PE 1	AL	2.7	2.2	28.2	0.93	1.486	15.11.2015 8:30:22	1447569022	database	mm	31.8805756704	1	0.0	0.0	0.0	0.552207596541	0.552207596541	0.552207596541	[0.55220759654072094]	0.603694465856	0.603694465856	0.603694465856	maxdiam-mindiam	0	111	PE	0.45											3.55	5.5895692376	1.38718865016	1.31986961547	1.2485591226	[1.2485591225970323, 1.3202194306536277, 1.3504263273870303, 1.3343117667911399, 1.3871886501649418, 1.2785123952265922]	31.3797814969	1.7308461234
