"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	22.1583074555	47.3276538234	1.00414306665	4.15532637625	25.1693463679	034_1447830363_aux.png	0	0	1	0.1262297341	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	OK	0	0	0	5.39630664774	5.32656949378	5.19936770267	7.88219153758	7.77194479653	7.66772453821	4169.8632468	2.72090570693	24.6293004654	no value	no value	14.0580029331	no value	no value	130	0	0	034_1447830363.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G1,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	16.7768850709	24.4183604697	182	PVC	Cu	1.4	10.0	18.11.2015 9:06:03	1447830363	database	mm	24.1652033012	maxdiam-mindiam	0	0.214466999378	034	PVC												3.55	3.5949780228	1.2455925067	1.19134224726	1.1193627726	[1.1193627726043742, 1.1551834550692552, 1.2366853829666205, 1.2224384420883458, 1.2455925067039753, 1.1687909241403089]	35.237084915	1.40580029331
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	22.1123227396	47.4212329851	1.30600009397	5.44100730172	25.3089102455	034_1447830381_aux.png	0	0	1	0.124759890169	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	OK	0	0	0	5.39522712245	5.32082596969	5.23555084835	7.84925887203	7.78113017513	7.71422434943	4177.49621289	1.72034742129	24.8728078793	no value	no value	18.2840013156	no value	no value	133	0	0	034_1447830381.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G1,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	16.7805311432	24.4882527808	181	PVC	Cu	1.4	10.0	18.11.2015 9:06:21	1447830381	database	mm	24.0029101515	maxdiam-mindiam	0	0.135034522595	034	PVC												3.55	4.66969377891	1.2525592772	1.20370147846	1.12779938703	[1.1277993870318677, 1.1629211322933382, 1.2407803211232986, 1.2236835846319694, 1.2525592772007765, 1.2144651684634933]	35.4324743437	1.82840013156
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	22.159752285	47.3491899216	1.20178008274	5.0099934937	25.1894376366	034_1447834533_aux.png	0	0	1	0.150061050994	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	OK	0	0	0	5.4086164569	5.32205252045	5.23170614047	7.87581639212	7.77373798783	7.64951431442	4165.1343877	2.87337929725	24.7742974508	no value	no value	16.8249211583	no value	no value	131	0	0	034_1447834533.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G1,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	16.7232868403	24.424268284	181	PVC	Cu	1.4	10.0	18.11.2015 10:15:33	1447834533	database	mm	23.9876575538	maxdiam-mindiam	0	0.226302077701	034	PVC												3.55	4.30605205162	1.2680446818	1.19951959859	1.1179836308	[1.1179836308022839, 1.1609393855978325, 1.2602428402087573, 1.2196873311170224, 1.2680446817958653, 1.1702197220397714]	35.2652126912	1.68249211583
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	22.1445868097	47.3293620249	1.1995456294	5.00118468788	25.1847752152	034_1447834545_aux.png	0	0	1	0.151889113196	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	OK	0	0	0	5.40776785449	5.32015535432	5.22952026363	7.8746694797	7.77224734386	7.64516173337	4164.2339988	2.91450640463	24.7672776386	no value	no value	16.7936388115	no value	no value	132	0	0	034_1447834545.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G1,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	16.7190503432	24.4195941405	181	PVC	Cu	1.4	10.0	18.11.2015 10:15:45	1447834545	database	mm	23.9852295858	maxdiam-mindiam	0	0.229507746329	034	PVC												3.55	4.29882760801	1.26880260165	1.19943651749	1.11691348845	[1.116913488451631, 1.1622389210342015, 1.2606469730471663, 1.2194028283842964, 1.268802601647671, 1.1686142923875666]	35.2586853012	1.67936388115
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	21.6061239928	47.0331749695	1.45153440829	6.05423622114	25.4270509767	034_1447838943_aux.png	0	0	1	0.173642814632	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	NOTOK	0	0	0	5.44878171091	5.2595651086	5.12729231734	7.95808368876	7.75075279017	7.53090302598	4143.45412229	5.36788351934	24.8645152999	no value	no value	20.3214817161	no value	no value	139	0	0	034_1447838943.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G1,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	16.5686146149	24.3573855885	191	PVC	Cu	1.4	10.0	18.11.2015 11:29:03	1447838943	database	mm	23.9755165684	maxdiam-mindiam	0	0.427180662785	034	PVC												3.55	5.22245077252	1.30015202805	1.21005818388	1.12650921342	[1.1265092134185104, 1.1647720555075545, 1.2217705750498074, 1.300152028050138, 1.2874160161117214, 1.1597292151658449]	35.5978713674	2.03214817161
